22	-0.005855044473488368	-0.0021243889469767345	-0.016151915144372423
252	0.09600797763670064	0.16965620527340125	0.11122869770182675
252	0.1848528221222412	0.08670134424448239	-0.1384047142015321
22	0.010969609296305333	0.2580391685926107	-0.011029493223335298
252	0.08343307513817434	0.41237885027634863	0.11626676487919858
252	0.17587255649765796	0.3363939629953159	-0.13642233352975838
22	-0.010166742815266416	0.5034688643694671	-0.016406010606953448
252	0.06352301411316702	0.6531080782263339	0.12429563936358277
252	0.16327673420990485	0.5765234684198098	-0.13117719505008837
22	-0.005039818138409369	0.7513182637231813	-0.014835474366529171
252	0.08040379739782488	0.9144041947956498	0.12450462581025339
252	0.1738078759713195	0.8312477519426391	-0.12564107248084855
22	0.2563685039907601	-0.0028043920184798177	0.010060636417206833
252	0.3329331626560361	0.15634822531207224	0.1416782557454331
252	0.4265590992628681	0.08412849852573626	-0.11330524454920447
22	0.2533114806131719	0.2434854112263438	0.0016774896876841487
252	0.3371688952363123	0.42285689047262476	0.13030807307012374
252	0.426154940495329	0.33849263099065785	-0.12179776075427226
22	0.25995349945861873	0.5088053989172374	0.0039068945197407185
252	0.3331456391337062	0.6617694282674125	0.13520341779611078
252	0.4191683516838274	0.5890895533676548	-0.11978998232174426
22	0.24047615833673486	0.7419357166734698	0.01705907483794932
252	0.324821418662499	0.9073912373249982	0.15263780200353566
252	0.40539314821132577	0.8287136464226516	-0.1155231879787861
22	0.4912510060297734	-0.006625237940453277	0.02060385975250442
252	0.5998005659366121	0.17732148187322427	0.13926817913965822
252	0.6540925119180526	0.07205717383610527	-0.12538294048320564
22	0.5111134732378406	0.2615392964756811	0.015246670595167943
252	0.6042456664168809	0.4254927828337618	0.14173959929286978
252	0.6686424871499742	0.3367237742999483	-0.13067053624042427
22	0.4941524569252435	0.5043727638504871	0.006217236299351797
252	0.5866042693424587	0.6773332886849175	0.13649416617560398
252	0.6614837964658229	0.5827302429316457	-0.123700972304066
22	0.5017106747799429	0.7622972995598858	0.0047969063052445485
252	0.5861566991784017	0.9130910983568035	0.14406205067766648
252	0.6689084999080858	0.8415983998161717	-0.12721614614024748
22	0.7562461714770813	0.01014124295416241	-0.004381378903948144
252	0.8461073564369063	0.17405691287381247	0.1190503535651149
252	0.9074294235346418	0.07359364706928379	-0.14417639952857983
22	0.7463621834375691	0.2509014168751382	-0.00569248674130819
252	0.8341766362312368	0.4190763724624736	0.12002374779021803
252	0.9033541369373794	0.3316127238747589	-0.13839186800235712
22	0.7457302517426161	0.5004934034852322	-0.018754979375368297
252	0.821537773344607	0.658986946689214	0.11231862109605184
252	0.9023644343934445	0.5887776687868889	-0.14131367118444313
22	0.7469380278163864	0.7561812556327729	0.0018128756629345905
252	0.8218376935846288	0.9052984871692575	0.13134652327637006
252	0.9106616400609162	0.8279299801218323	-0.14395388921626398
